eps,algo,step,mean,std,n_seeds
010,ippo,310707.13567839196,3276.5348821554435,897.4200754916114,3
010,ippo,340769.84924623114,3486.5514477927713,595.7283356335176,3
010,ippo,370832.5628140704,3595.706856127687,486.88206664281324,3
010,ippo,400895.27638190956,3498.8675836386233,501.4655798338851,3
010,ippo,430957.98994974873,3540.3220909301804,483.67151692173775,3
010,ippo,461020.703517588,3376.264507933576,556.365808235076,3
010,ippo,491083.41708542715,3401.3359877237895,517.343135287989,3
010,ippo,521146.13065326633,3290.9406131636715,598.1689173018109,3
010,ippo,551208.8442211056,3123.6852320499506,650.8908197118392,3
010,ippo,581271.5577889447,3212.562173157432,608.7885759324852,3
010,ippo,611334.2713567839,3436.839810832072,464.4651917688184,3
010,ippo,641396.9849246232,3414.317857983399,503.21932177841546,3
010,ippo,671459.6984924623,3122.1184886387746,579.6098290677102,3
010,ippo,701522.4120603015,3149.571228336505,373.5226427471615,3
010,ippo,731585.1256281408,3422.045885426734,510.5583298480752,3
010,ippo,761647.8391959799,3337.626058507471,577.3355484213364,3
010,ippo,791710.5527638191,3116.1502552957263,566.393255390757,3
010,ippo,821773.2663316583,3232.098894786206,447.93486942443053,3
010,ippo,851835.9798994975,3162.9525098972085,458.05500093829255,3
010,ippo,881898.6934673367,3122.4662898413167,440.6131228779054,3
010,ippo,911961.407035176,2813.035416876875,596.7166064690748,3
010,ippo,942024.1206030151,2770.5550747414236,376.5474164354746,3
010,ippo,972086.8341708543,3009.496513440445,403.2279165285077,3
010,ippo,1002149.5477386935,2832.405967620312,480.21833994219924,3
010,ippo,1032212.2613065327,2614.439261788126,683.9838824910769,3
010,ippo,1062274.974874372,2814.9889126406656,480.15859355670494,3
010,ippo,1092337.6884422111,2747.394649927314,449.41047826281755,3
010,ippo,1122400.4020100504,2846.838610211282,401.34907740250424,3
010,ippo,1152463.1155778894,2946.093987467329,379.63775545003523,3
010,ippo,1182525.8291457286,2862.7101798977806,378.22255881011836,3
010,ippo,1212588.5427135678,2863.685238077494,392.0136266240316,3
010,ippo,1242651.256281407,2714.716518439154,471.0437861906235,3
010,ippo,1272713.9698492463,2739.2419389398997,435.2131171904427,3
010,ippo,1302776.6834170856,2803.83829000006,383.41543367137854,3
010,ippo,1332839.3969849246,2671.305295341426,482.6480155816738,3
010,ippo,1362902.1105527638,2617.211984274014,532.4614889681445,3
010,ippo,1392964.824120603,2777.998279617366,413.0975451588473,3
010,ippo,1423027.5376884423,2493.3686495394472,632.2103350530014,3
010,ippo,1453090.2512562815,2549.4537367075804,614.0475233584833,3
010,ippo,1483152.9648241207,2566.727075152549,492.94137449963915,3
010,ippo,1513215.6783919598,2707.3409118420227,409.53913059246474,3
010,ippo,1543278.391959799,2652.3233119119677,409.17641808159556,3
010,ippo,1573341.1055276382,3024.607956025006,436.022806167243,3
010,ippo,1603403.8190954775,2443.381263894624,664.0778933380449,3
010,ippo,1633466.5326633167,2752.0472951170755,364.730861859022,3
010,ippo,1663529.246231156,2641.6782472969167,457.21055714055655,3
010,ippo,1693591.959798995,2628.4655105673155,440.89641146451476,3
010,ippo,1723654.6733668342,2633.6458000519306,444.68131664809545,3
010,ippo,1753717.3869346734,2438.79300216913,544.3182906948532,3
010,ippo,1783780.1005025127,2370.32943219327,567.0512100703834,3
010,ippo,1813842.814070352,2529.132985246967,478.83335529103607,3
010,ippo,1843905.5276381911,2578.3893610223563,474.4352907185757,3
010,ippo,1873968.2412060301,2395.6075062261293,583.2740800446785,3
010,ippo,1904030.9547738694,2590.6897025187286,470.7369299154179,3
010,ippo,1934093.6683417086,2484.3282321374313,519.190736988925,3
010,ippo,1964156.3819095478,2665.026630806961,418.05825847946016,3
010,ippo,1994219.095477387,2676.182406395308,440.925343145457,3
010,ippo,2024281.809045226,2534.5503919194284,468.7888194657733,3
010,ippo,2054344.5226130653,2719.897005281405,410.5824152447951,3
010,ippo,2084407.2361809046,2379.8361731726786,608.4312263756275,3
010,ippo,2114469.949748744,2535.428602890808,465.0000409216302,3
010,ippo,2144532.663316583,2523.0191763646194,490.2460663967141,3
010,ippo,2174595.3768844223,2628.504701332441,540.4990137654872,3
010,ippo,2204658.0904522613,2626.011639859294,453.01721362935353,3
010,ippo,2234720.8040201007,2361.709077936453,611.1688961262603,3
010,ippo,2264783.5175879397,2316.023741721044,562.1438376010803,3
010,ippo,2294846.2311557787,2481.062188275356,518.5023075703958,3
010,ippo,2324908.944723618,2569.206031764022,559.9133610589962,3
010,ippo,2354971.658291457,2496.792556485943,499.0122400773527,3
010,ippo,2385034.3718592967,2422.4616265566656,507.8496639477762,3
010,ippo,2415097.0854271357,2325.2402780166735,600.3304096173954,3
010,ippo,2445159.798994975,2779.399170088998,422.42279332757784,3
010,ippo,2475222.512562814,2694.672471337892,503.7605997716553,3
010,ippo,2505285.226130653,2495.9453475425657,531.902839660567,3
010,ippo,2535347.9396984926,2516.2128381060534,518.3581009819296,3
010,ippo,2565410.6532663316,2552.366292960565,487.8468825719228,3
010,ippo,2595473.366834171,2351.264466728636,553.7671430269476,3
010,ippo,2625536.08040201,2486.604908502641,604.2259470297643,3
010,ippo,2655598.793969849,2415.036429906428,618.9179057544884,3
010,ippo,2685661.5075376886,2562.2610379392304,598.6806733491683,3
010,ippo,2715724.2211055276,2224.5877793269833,634.0276179579286,3
010,ippo,2745786.934673367,2373.5444330807263,589.9234573376947,3
010,ippo,2775849.648241206,2239.2819913389635,616.9906549838762,3
010,ippo,2805912.3618090455,2490.328925830087,506.00940778631104,3
010,ippo,2835975.0753768845,2305.0439947322106,641.7764779374756,3
010,ippo,2866037.7889447236,2206.0131366631117,691.1473181937581,3
010,ippo,2896100.502512563,2324.954667977267,604.4984928035209,3
010,ippo,2926163.216080402,2308.8738438752243,598.9262579855405,3
010,ippo,2956225.9296482415,2363.5009020417856,592.1170679999333,3
010,ippo,2986288.6432160805,2266.3156028043795,622.5564530070399,3
010,ippo,3016351.3567839195,2431.842537597347,538.8858185952593,3
010,ippo,3046414.070351759,2463.8652683210753,515.9064681271481,3
010,ippo,3076476.783919598,2352.7847126541274,540.8201885922285,3
010,ippo,3106539.4974874374,2501.303656386653,554.0247051542045,3
010,ippo,3136602.2110552764,2256.921735679844,621.7865602343484,3
010,ippo,3166664.9246231155,2463.681132089802,583.7981716416069,3
010,ippo,3196727.638190955,2208.8075978497654,570.2215451319083,3
010,ippo,3226790.351758794,2248.3739158348167,579.3880098545754,3
010,ippo,3256853.0653266334,2442.074888237167,607.7359189777795,3
010,ippo,3286915.7788944724,2498.176554365793,603.5364455618262,3
010,ippo,3316978.492462312,2309.4481144871556,583.0272516127524,3
010,ippo,3347041.206030151,2244.0664494848716,599.4683101299895,3
010,ippo,3377103.91959799,2358.7017591083645,587.7992255776746,3
010,ippo,3407166.6331658293,2306.0714792877866,609.4740266124463,3
010,ippo,3437229.3467336684,2377.2857529312473,611.0664611005993,3
010,ippo,3467292.060301508,2137.942822138695,722.3158976910634,3
010,ippo,3497354.773869347,2172.152419947272,710.8834930312239,3
010,ippo,3527417.487437186,2232.828851051739,652.0907612953542,3
010,ippo,3557480.2010050253,2144.428745305637,705.9659667245883,3
010,ippo,3587542.9145728643,2144.363815702799,700.4973901568105,3
010,ippo,3617605.628140704,2187.4092238843505,645.8517115255178,3
010,ippo,3647668.341708543,2443.8216780139387,670.4970310539684,3
010,ippo,3677731.0552763822,2284.5802303871383,601.5279716366855,3
010,ippo,3707793.7688442213,2214.5957859968707,668.6964981436297,3
010,ippo,3737856.4824120603,2332.8645549518787,677.4486524518741,3
010,ippo,3767919.1959798997,2409.9586011117135,575.0619921051161,3
010,ippo,3797981.9095477387,2298.529160383404,623.9670020675974,3
010,ippo,3828044.623115578,2222.202012557379,549.5256191628555,3
010,ippo,3858107.336683417,2280.8329371109644,610.6722129984311,3
010,ippo,3888170.050251256,2269.88297052262,611.7051663673348,3
010,ippo,3918232.7638190957,2514.2575136830214,552.2771090013227,3
010,ippo,3948295.4773869347,2429.170504971933,514.9376438517734,3
010,ippo,3978358.190954774,2410.8408966453026,619.4078120715465,3
010,ippo,4008420.904522613,2278.845196210665,604.6681894431559,3
010,ippo,4038483.618090452,2258.2336655734625,624.8001586859713,3
010,ippo,4068546.3316582916,2277.0467118328047,559.9199498506088,3
010,ippo,4098609.0452261306,2568.5131899406933,782.5682812436213,3
010,ippo,4128671.75879397,2369.1238539681585,641.0156259234526,3
010,ippo,4158734.472361809,2319.8267187381066,565.27609652174,3
010,ippo,4188797.1859296486,2373.786971494584,686.8170281651446,3
010,ippo,4218859.899497488,2206.3390737745317,590.129894127354,3
010,ippo,4248922.613065327,2250.910738222516,612.6363862118163,3
010,ippo,4278985.326633166,2386.112908440445,586.2030222282701,3
010,ippo,4309048.0402010055,2237.4718895599926,587.8438623214927,3
010,ippo,4339110.7537688445,2212.7703675756934,720.5538658078168,3
010,ippo,4369173.4673366835,2354.50201559658,601.5431334702291,3
010,ippo,4399236.180904523,2433.648566439803,630.3436247331072,3
010,ippo,4429298.894472362,2279.505610132177,623.2521115330395,3
010,ippo,4459361.6080402015,2360.316794701804,634.605309988016,3
010,ippo,4489424.3216080405,2412.2529832468863,584.3089805642164,3
010,ippo,4519487.0351758795,2429.213670681372,553.3761436338524,3
010,ippo,4549549.7487437185,2252.751625316139,582.4789923300401,3
010,ippo,4579612.4623115575,2358.8469136779117,498.7896254911167,3
010,ippo,4609675.175879397,2237.622453377467,576.5947438111039,3
010,ippo,4639737.889447236,2220.31373391518,639.5882314027845,3
010,ippo,4669800.603015075,2538.9714041558923,587.3000327831163,3
010,ippo,4699863.316582914,2135.9917307677556,713.5820987330554,3
010,ippo,4729926.030150754,2466.2158418037725,635.6768860159998,3
010,ippo,4759988.743718593,2148.006579820653,653.7977848029208,3
010,ippo,4790051.457286432,2295.914081642208,586.1715594800617,3
010,ippo,4820114.170854271,2098.4306159802522,663.4931787275395,3
010,ippo,4850176.88442211,2375.1769552192936,623.7005131399751,3
010,ippo,4880239.59798995,2382.868157290143,626.3570062514399,3
010,ippo,4910302.311557789,2242.2636159474755,623.265676763689,3
010,ippo,4940365.025125628,2224.660806820268,662.0528905713812,3
010,ippo,4970427.738693467,2524.4357684617,682.7471062779446,3
010,ippo,5000490.452261306,2145.704281506806,653.3241959941125,3
010,ippo,5030553.165829146,2125.246756501983,696.4968004246481,3
010,ippo,5060615.879396985,2178.4442387205563,706.0406385012726,3
010,ippo,5090678.592964824,2254.08818771644,554.2192987615946,3
010,ippo,5120741.306532663,2244.529904556753,654.3526187734597,3
010,ippo,5150804.020100502,2282.6545859879207,670.5677870362957,3
010,ippo,5180866.733668342,2227.100401914824,676.0207337002105,3
010,ippo,5210929.447236181,2123.465712892204,691.9285471745849,3
010,ippo,5240992.16080402,2402.7112149785476,629.1553659492888,3
010,ippo,5271054.874371859,2151.9322594885916,694.3986473401106,3
010,ippo,5301117.587939698,2111.2998463230406,533.99247492998,3
010,ippo,5331180.301507538,2229.0507412111747,629.3563268865169,3
010,ippo,5361243.015075377,2086.9007121006566,754.8339871504904,3
010,ippo,5391305.728643216,2232.4663912919436,627.6082864217328,3
010,ippo,5421368.442211055,2285.916809694941,660.6186965960152,3
010,ippo,5451431.155778894,2264.4227001818094,627.6117504680774,3
010,ippo,5481493.869346734,2149.0411171335654,675.400342977643,3
010,ippo,5511556.582914573,2378.879816512878,587.069123693525,3
010,ippo,5541619.296482412,2343.911076224455,633.2129349426143,3
010,ippo,5571682.010050251,2291.657886182817,565.1887510875272,3
010,ippo,5601744.723618091,2191.2848140338533,615.6530004466981,3
010,ippo,5631807.43718593,2170.9168012656987,609.8002741267429,3
010,ippo,5661870.150753769,2213.9369197819124,614.3739960459225,3
010,ippo,5691932.864321608,2023.09287876484,727.068680116779,3
010,ippo,5721995.577889447,2027.8388335549132,676.6717422296291,3
010,ippo,5752058.291457287,2231.954429187896,667.6050998992449,3
010,ippo,5782121.005025126,1959.1010088316452,763.385897739527,3
010,ippo,5812183.718592965,1972.3835386492183,709.2404408393813,3
010,ippo,5842246.432160804,2207.744567220678,634.9432508325144,3
010,ippo,5872309.145728643,2085.8850769594114,593.3022250084531,3
010,ippo,5902371.859296483,2256.903387449538,628.7016731368493,3
010,ippo,5932434.572864322,2252.3664364128595,549.1525257724757,3
010,ippo,5962497.286432161,2069.1792469742472,647.4406851345863,3
010,ippo,5992560.0,2366.160064320892,729.801471988655,3
010,stage_mappo,10080.0,5057.371085173894,174.24427679039604,3
010,stage_mappo,40142.71356783919,5057.054126299558,156.19824458010683,3
010,stage_mappo,70205.42713567839,4962.05397985502,167.3852816514862,3
010,stage_mappo,100268.1407035176,4997.72542873719,91.5071912546989,3
010,stage_mappo,130330.85427135679,4365.972348310455,627.1235660554323,3
010,stage_mappo,160393.56783919598,4256.194292775492,559.265355436274,3
010,stage_mappo,190456.2814070352,4318.3306340038325,458.75542830472796,3
010,stage_mappo,220518.99497487437,4116.164089067132,589.8585998769449,3
010,stage_mappo,250581.70854271358,3671.036041274708,698.7807695201685,3
010,stage_mappo,280644.4221105528,3718.2978712574463,646.7444396578436,3
010,stage_mappo,310707.13567839196,3598.930094510857,787.1226310489246,3
010,stage_mappo,340769.84924623114,3214.363033791975,789.1986127848725,3
010,stage_mappo,370832.5628140704,3059.364557237561,904.4105322656198,3
010,stage_mappo,400895.27638190956,3149.987572483871,932.0108747950065,3
010,stage_mappo,430957.98994974873,3097.0873244931718,788.7210583072243,3
010,stage_mappo,461020.703517588,3134.2720179886564,701.5164657820042,3
010,stage_mappo,491083.41708542715,3214.714794578251,604.4209133890982,3
010,stage_mappo,521146.13065326633,3167.7465943247335,564.8592479014653,3
010,stage_mappo,551208.8442211056,3104.6081037716644,822.3176517874969,3
010,stage_mappo,581271.5577889447,2829.4551724396515,824.8293384254903,3
010,stage_mappo,611334.2713567839,3055.596601649427,1084.1739291367594,3
010,stage_mappo,641396.9849246232,2808.5338390160905,1019.0172269720019,3
010,stage_mappo,671459.6984924623,2693.3432481097316,984.4954123124791,3
010,stage_mappo,701522.4120603015,2796.6795638907533,843.3928536456078,3
010,stage_mappo,731585.1256281408,2462.1325778690934,938.2900263512364,3
010,stage_mappo,761647.8391959799,2489.8580331633398,994.6806278736941,3
010,stage_mappo,791710.5527638191,2455.2495413095617,893.9635156501458,3
010,stage_mappo,821773.2663316583,2396.182605526818,864.6336246451378,3
010,stage_mappo,851835.9798994975,2433.459819107676,987.0700866926023,3
010,stage_mappo,881898.6934673367,2185.413156455878,824.5371662999751,3
010,stage_mappo,911961.407035176,2433.40885049648,1024.2990513166174,3
010,stage_mappo,942024.1206030151,2527.4465920951493,1049.4482156808915,3
010,stage_mappo,972086.8341708543,2357.1609973568134,1032.5110305640155,3
010,stage_mappo,1002149.5477386935,2116.3272592541375,967.2092520538487,3
010,stage_mappo,1032212.2613065327,2113.951652128622,964.9437096569587,3
010,stage_mappo,1062274.974874372,2122.141226384348,1041.578431693663,3
010,stage_mappo,1092337.6884422111,2076.395127806975,1005.6971705225658,3
010,stage_mappo,1122400.4020100504,2138.3709462314423,1098.778499009543,3
010,stage_mappo,1152463.1155778894,2083.612215648751,1034.832592184335,3
010,stage_mappo,1182525.8291457286,2018.2060047111163,1061.343243593611,3
010,stage_mappo,1212588.5427135678,1959.9765986861955,984.4103188348759,3
010,stage_mappo,1242651.256281407,2096.0369579921808,946.5205229643387,3
010,stage_mappo,1272713.9698492463,1925.7335060717148,1064.1050279877209,3
010,stage_mappo,1302776.6834170856,2211.351886562561,1082.445211252958,3
010,stage_mappo,1332839.3969849246,1859.8295047151096,1004.748656586116,3
010,stage_mappo,1362902.1105527638,2028.8914720837763,1049.655752169124,3
010,stage_mappo,1392964.824120603,1801.5780759693614,1086.1336600448801,3
010,stage_mappo,1423027.5376884423,2055.54925978406,1105.4941044022428,3
010,stage_mappo,1453090.2512562815,2167.2397891672936,1218.7933840605474,3
010,stage_mappo,1483152.9648241207,2021.80218001906,1130.4498931278329,3
010,stage_mappo,1513215.6783919598,1844.704743854013,1016.9184701032628,3
010,stage_mappo,1543278.391959799,2020.4233887879402,1053.986295637763,3
010,stage_mappo,1573341.1055276382,1843.6992898028732,1075.6985783415814,3
010,stage_mappo,1603403.8190954775,1887.9596869205873,1088.938958735656,3
010,stage_mappo,1633466.5326633167,1963.4613203632805,1151.0889114172276,3
010,stage_mappo,1663529.246231156,1779.7277447355664,1074.8686050708488,3
010,stage_mappo,1693591.959798995,1901.9868165022006,1096.4306040821577,3
010,stage_mappo,1723654.6733668342,1834.909073689808,1098.5909847481328,3
010,stage_mappo,1753717.3869346734,1916.3266707054572,1117.5486727693883,3
010,stage_mappo,1783780.1005025127,1733.1568830132283,1035.0843194843342,3
010,stage_mappo,1813842.814070352,1875.7030524960117,1080.6325344018012,3
010,stage_mappo,1843905.5276381911,1811.4707064667066,1087.9136466570017,3
010,stage_mappo,1873968.2412060301,1872.5671572190477,1109.1974384355813,3
010,stage_mappo,1904030.9547738694,1882.2656876466233,1130.5293800122483,3
010,stage_mappo,1934093.6683417086,1980.8396531186663,1208.8772364957924,3
010,stage_mappo,1964156.3819095478,1929.9202441720656,1150.1395216657663,3
010,stage_mappo,1994219.095477387,1752.400791582284,996.0535444283987,3
010,stage_mappo,2024281.809045226,1794.3422216911865,1157.5663748496581,3
010,stage_mappo,2054344.5226130653,1765.4127351941434,1008.3478430494702,3
010,stage_mappo,2084407.2361809046,1648.9943090034055,1101.445782794764,3
010,stage_mappo,2114469.949748744,1853.6794337583524,1106.7099520696017,3
010,stage_mappo,2144532.663316583,2014.5537087730306,1087.4643644990972,3
010,stage_mappo,2174595.3768844223,1721.8680728569154,1002.5315934316353,3
010,stage_mappo,2204658.0904522613,1733.0437520626783,1088.3501858242216,3
010,stage_mappo,2234720.8040201007,2077.269107304937,1261.5874975552194,3
010,stage_mappo,2264783.5175879397,1807.3024677143712,1103.8209974723454,3
010,stage_mappo,2294846.2311557787,1817.8511551994345,1116.1917115401702,3
010,stage_mappo,2324908.944723618,1763.2118959778702,1042.498913027945,3
010,stage_mappo,2354971.658291457,1842.6670556835186,1026.1990451485347,3
010,stage_mappo,2385034.3718592967,1950.2612853050912,1182.4753394170166,3
010,stage_mappo,2415097.0854271357,1987.3380810901497,1163.5589489920028,3
010,stage_mappo,2445159.798994975,1969.5915533200732,1152.5721553867318,3
010,stage_mappo,2475222.512562814,1901.0508178932294,1098.9994902167687,3
010,stage_mappo,2505285.226130653,1995.3725739236306,1182.741352286337,3
010,stage_mappo,2535347.9396984926,1745.9196217801739,1092.3556711762237,3
010,stage_mappo,2565410.6532663316,1733.226047362133,1078.3083723188229,3
010,stage_mappo,2595473.366834171,1790.197136221327,1002.0079980121507,3
010,stage_mappo,2625536.08040201,1707.7481383764714,1049.292374572263,3
010,stage_mappo,2655598.793969849,2105.776416348882,1298.3728995454267,3
010,stage_mappo,2685661.5075376886,1742.11051550067,1117.464272835024,3
010,stage_mappo,2715724.2211055276,1795.9495803621212,1116.1673970620848,3
010,stage_mappo,2745786.934673367,1746.1783009336395,1148.5889391084881,3
010,stage_mappo,2775849.648241206,1663.1251450347236,1094.0970189631923,3
010,stage_mappo,2805912.3618090455,1742.3124455106154,1112.5652718735873,3
010,stage_mappo,2835975.0753768845,1733.7914006105354,1063.2608158642815,3
010,stage_mappo,2866037.7889447236,1534.6386555093868,1017.0241450568044,3
010,stage_mappo,2896100.502512563,1739.5236264054336,1001.5682432324178,3
010,stage_mappo,2926163.216080402,1690.2120453006803,992.7466995374365,3
010,stage_mappo,2956225.9296482415,1691.5266996841146,1031.8925114226163,3
010,stage_mappo,2986288.6432160805,1799.4609731424218,1073.8106822344942,3
010,stage_mappo,3016351.3567839195,1656.2921102170694,987.5451340632889,3
010,stage_mappo,3046414.070351759,1828.5256796599024,1058.5382443227004,3
010,stage_mappo,3076476.783919598,1818.3261663140636,1043.311082026254,3
010,stage_mappo,3106539.4974874374,1676.2907436601324,1045.6578691752495,3
010,stage_mappo,3136602.2110552764,1636.537713385038,1034.0330758807243,3
010,stage_mappo,3166664.9246231155,1633.1639789561848,1018.690971557373,3
010,stage_mappo,3196727.638190955,1663.1018453488978,985.441615436685,3
010,stage_mappo,3226790.351758794,1696.8553359177447,1061.2462093832407,3
010,stage_mappo,3256853.0653266334,1758.887726660958,1071.4345789004412,3
010,stage_mappo,3286915.7788944724,1600.3780546012047,966.0109984601846,3
010,stage_mappo,3316978.492462312,1715.54270090126,1124.2619114163147,3
010,stage_mappo,3347041.206030151,1670.7854012176595,1020.0521677817977,3
010,stage_mappo,3377103.91959799,1695.8199764702779,1024.7220932911864,3
010,stage_mappo,3407166.6331658293,1758.7949927336842,1068.6083636931057,3
010,stage_mappo,3437229.3467336684,1739.164550819096,1113.7543390657045,3
010,stage_mappo,3467292.060301508,1806.482727965391,1107.9123936007047,3
010,stage_mappo,3497354.773869347,1785.2543236440076,1079.1107961525381,3
010,stage_mappo,3527417.487437186,1470.1085657751948,1017.5879144750234,3
010,stage_mappo,3557480.2010050253,1535.650689220025,1005.3517208424973,3
010,stage_mappo,3587542.9145728643,1803.9824610175522,1096.0163092581504,3
010,stage_mappo,3617605.628140704,1626.0560496168882,1037.4252500041416,3
010,stage_mappo,3647668.341708543,1630.664945148473,1041.836059321284,3
010,stage_mappo,3677731.0552763822,1714.9173929143517,1061.2417176047,3
010,stage_mappo,3707793.7688442213,1783.7946503158564,1133.7645880184127,3
010,stage_mappo,3737856.4824120603,1770.7274318013108,1058.3401467549381,3
010,stage_mappo,3767919.1959798997,1833.7725937592816,1089.8304525842307,3
010,stage_mappo,3797981.9095477387,1738.6003834908195,1017.590265232341,3
010,stage_mappo,3828044.623115578,1774.8574901234563,1155.644809716956,3
010,stage_mappo,3858107.336683417,1586.1806399204272,988.8023639821398,3
010,stage_mappo,3888170.050251256,1553.4732630979586,929.2293956304281,3
010,stage_mappo,3918232.7638190957,1718.8037489960636,1104.7585320136004,3
010,stage_mappo,3948295.4773869347,1559.9448220271643,963.5256842690776,3
010,stage_mappo,3978358.190954774,1593.2707892758608,982.0346305723975,3
010,stage_mappo,4008420.904522613,1554.6742228884907,976.1899128831582,3
010,stage_mappo,4038483.618090452,1810.1390342037528,1148.868524466732,3
010,stage_mappo,4068546.3316582916,1537.5734477352887,982.6869540609184,3
010,stage_mappo,4098609.0452261306,1550.7179978801844,1039.5190783280252,3
010,stage_mappo,4128671.75879397,1680.1267188294887,1137.7723995857389,3
010,stage_mappo,4158734.472361809,1611.007919014909,1052.5440471608892,3
010,stage_mappo,4188797.1859296486,1497.9174137708708,918.6186326002627,3
010,stage_mappo,4218859.899497488,1651.3917645312565,1076.901274846863,3
010,stage_mappo,4248922.613065327,1590.3960603522748,1022.5813869889103,3
010,stage_mappo,4278985.326633166,1643.600862180363,1039.2418230624246,3
010,stage_mappo,4309048.0402010055,1665.6969628952402,1068.5328988398394,3
010,stage_mappo,4339110.7537688445,1424.52829470869,943.0275458413788,3
010,stage_mappo,4369173.4673366835,1404.0687467008458,869.2144444910879,3
010,stage_mappo,4399236.180904523,1543.134925856549,962.7069752363393,3
010,stage_mappo,4429298.894472362,1623.5367330182742,1039.4599381769535,3
010,stage_mappo,4459361.6080402015,1756.0591984177343,1116.841811842554,3
010,stage_mappo,4489424.3216080405,1568.0407570776988,967.3461262809279,3
010,stage_mappo,4519487.0351758795,1646.2970417455035,1055.7886817725791,3
010,stage_mappo,4549549.7487437185,1640.0541543131392,1044.1517841676125,3
010,stage_mappo,4579612.4623115575,1362.3723554972478,869.8505145129469,3
010,stage_mappo,4609675.175879397,1748.2169403126356,1135.2905303894127,3
010,stage_mappo,4639737.889447236,1456.6413945925942,873.2560935300055,3
010,stage_mappo,4669800.603015075,1478.3841783389028,951.5145287861826,3
010,stage_mappo,4699863.316582914,1428.2700786727437,914.8184159733579,3
010,stage_mappo,4729926.030150754,1564.489059710325,893.0803804325656,3
010,stage_mappo,4759988.743718593,1431.308077531341,852.4827345315665,3
010,stage_mappo,4790051.457286432,1509.4989498442217,907.0142393775849,3
010,stage_mappo,4820114.170854271,1535.5373644999327,972.1409643071114,3
010,stage_mappo,4850176.88442211,1391.0863962193318,881.1249221485114,3
010,stage_mappo,4880239.59798995,1471.328698631185,901.2800627686719,3
010,stage_mappo,4910302.311557789,1460.6771132221763,912.0661189075264,3
010,stage_mappo,4940365.025125628,1420.4870442581393,932.0660210413502,3
010,stage_mappo,4970427.738693467,1520.3664287752647,947.8058911148264,3
010,stage_mappo,5000490.452261306,1468.2483240265276,953.6378710956726,3
010,stage_mappo,5030553.165829146,1648.7320765964175,1086.0735775236797,3
010,stage_mappo,5060615.879396985,1420.4963602786331,920.074080348928,3
010,stage_mappo,5090678.592964824,1499.887282987281,985.1553997908634,3
010,stage_mappo,5120741.306532663,1474.0767603968825,947.7646275913928,3
010,stage_mappo,5150804.020100502,1630.9235162783964,1098.0484273377895,3
010,stage_mappo,5180866.733668342,1467.7816545534495,946.3590275237923,3
010,stage_mappo,5210929.447236181,1431.5632368688766,910.0280470688251,3
010,stage_mappo,5240992.16080402,1327.647037636282,862.3802546143656,3
010,stage_mappo,5271054.874371859,1357.5903323191353,852.0576859068714,3
010,stage_mappo,5301117.587939698,1559.0984673333999,997.3180070686853,3
010,stage_mappo,5331180.301507538,1331.2324671078736,866.7717594955361,3
010,stage_mappo,5361243.015075377,1703.9822420928447,1201.6812473109521,3
010,stage_mappo,5391305.728643216,1435.3713637904912,927.1092222608762,3
010,stage_mappo,5421368.442211055,1406.9555937310906,877.8646971953735,3
010,stage_mappo,5451431.155778894,1481.74794979809,933.1253665298062,3
010,stage_mappo,5481493.869346734,1358.886474325242,837.0220759708596,3
010,stage_mappo,5511556.582914573,1491.7000174108807,964.3920666078992,3
010,stage_mappo,5541619.296482412,1317.8795103176078,857.9633184524058,3
010,stage_mappo,5571682.010050251,1531.1006340082877,995.1240368941802,3
010,stage_mappo,5601744.723618091,1438.8714921023275,909.195302960309,3
010,stage_mappo,5631807.43718593,1413.6858575706729,920.530268860162,3
010,stage_mappo,5661870.150753769,1481.9313792446544,1006.5118063299897,3
010,stage_mappo,5691932.864321608,1521.525400490001,903.3050954449785,3
010,stage_mappo,5721995.577889447,1536.6087971290108,943.4836312434303,3
010,stage_mappo,5752058.291457287,1477.6168427257883,927.7168540592049,3
010,stage_mappo,5782121.005025126,1368.861370540322,842.7901759748505,3
010,stage_mappo,5812183.718592965,1340.4649708113259,888.9997871373064,3
010,stage_mappo,5842246.432160804,1708.2415836143412,1009.3306070142808,3
010,stage_mappo,5872309.145728643,1268.2463935770775,806.7123978909931,3
010,stage_mappo,5902371.859296483,1415.094721013892,869.4216858966696,3
010,stage_mappo,5932434.572864322,1457.5541884176134,940.4950846626842,3
010,stage_mappo,5962497.286432161,1420.5350596614846,857.6002395431822,3
010,stage_mappo,5992560.0,1286.0463815935625,828.116121431741,3
015,ippo,10080.0,4629.975150383098,253.2924479317533,3
015,ippo,40142.71356783919,4452.4434321821,379.08166876029856,3
015,ippo,70205.42713567839,4305.736880546978,417.844739334526,3
015,ippo,100268.1407035176,3782.248334859353,581.7368677458287,3
015,ippo,130330.85427135679,3179.1490214554065,666.7138224898016,3
015,ippo,160393.56783919598,2590.9802655826,777.8260593143362,3
015,ippo,190456.2814070352,2425.348274011513,720.5013960595534,3
015,ippo,220518.99497487437,2429.448363439727,1031.6002853061923,3
015,ippo,250581.70854271358,1944.5250244825177,895.5935876287424,3
015,ippo,280644.4221105528,1890.4666789959695,974.0707439548083,3
015,ippo,310707.13567839196,1705.6343171014335,907.3950389862371,3
015,ippo,340769.84924623114,1665.4339007834224,946.3075008325557,3
015,ippo,370832.5628140704,1850.769086666256,1114.4968853322052,3
015,ippo,400895.27638190956,1922.9522591782504,1203.5398313591943,3
